date,commodities_export,commodities_import,mc_debt_securities,mc_m2,mc_m3,mc_eu_m3,manuf_capacity_utilisation,ie_gov_bond_10y,cpi_core,ip_index,stock_cac40,stock_sp500,mc_cons_credit,mc_housing_loans,mc_nfc_capital_credit,mc_nfc_realestate_credit,ie_euribor_1m,ie_euribor_1y,ie_euribor_3m,ie_euribor_6m,ppi_energy,ppi_industry,ppi_intermediate_goods,cpi_all_x_energy,cpi_clothing_footwear,cpi_durables,cpi_health,cpi_nondurables,cpi_rentals_for_housing,cpi_services,cpi_transport,labor_anciennete_moyenne,labor_de_1_a_2_ans,labor_de_2_a_3_ans,labor_de_6_a_12_mois,labor_moins_d_un_an,labor_moins_de_3_mois,building_permit_buildings,building_permit_residental,cpi_total,ie_broad_eff_exr_eu,ie_candollar,ie_franc,ie_mro_monthly,ie_pound,ie_usdollar,ie_yen,indic_business_climate,indic_business_climate_construction,indic_business_climate_manuf,indic_business_climate_services,indic_composite_business_confidence,indic_composite_consumer_confidence,indic_composite_leading_indicator,indic_employment_climate,indic_policy_uncertainty,indic_turnaround,labor_3_ans_ou_plus,labor_de_3_a_6_mois,labor_labor_force,labor_registered_unemp,labor_unemp_flux,labor_unemp_rate,mc_real_m2_proxy,mc_m1,mc_total_reserves,passenger_car_regis,ppi_consumer_goods,ppi_crude_oil_brent_eu,ppi_international_raw_prices,ppi_manuf,prod_capital_goods,prod_cons_goods,prod_cons_goods_x_fbt,prod_construction,prod_durable_cons_goods,prod_elec_etc,prod_energy_x_e,prod_foodbev_services,prod_intermediate_goods,prod_manuf,prod_nondurable_cons_goods,prod_retail,stock_ewq,stock_vstx50_monthly
1999-11,0.0016406361953009707,0.014541170278057791,-0.03799806022597885,-0.005907665221457137,0.00911156285289394,0.001649305769666043,0.22000000000001307,-5431.8455,4.111238861934652e-4,0.008631052125169347,0.08861863173127382,0.020124454694279592,0.0073107955204747554,-3.887630543388809e-4,0.00968406916275022,1006,0.29780000000000006,0.00550000000000006,0.09200000000000008,0.027200000000000113,0.03910488230185116,0.007161750950817947,0.0021492744235453998,9.5032233600989e-4,0.0016804128668894691,-7.175487059170038e-4,0.005239014593005464,6.452548010491554e-4,0.0021760894228650685,-3.858195149852861e-5,0.005113686003391571,0.9588457409560078,-0.006479525859933943,-0.010543192995056572,-0.016830876077857937,-0.004213610782311861,-0.03162876616526766,-0.09716131252898474,-0.021221745524307778,0.001779565221347923,-0.024710827692513426,-0.03638926275420984,-6.908316883939021,0.4333333333333331,-0.013797192887810561,-0.03465066852838619,-0.04753566596918812,118.6,114.3,117.1,112.7,102704,102.1458,102.0817,116.2,0.7905407707343821,1,-0.005733736415548307,0.015433441374891999,-0.009950330853167877,-0.0100948117035351,-34696.46276024799,-0.10000000000000142,-0.006086441188907443,0.0020791923796430467,-0.014733404154847918,-0.03560735257807579,-0.0028178764346264984,0.17709713265714822,0.04555653160236739,0.0025623524707691914,-0.011584691993588692,-0.014186022245913144,-0.0454719504220531,0.009898424803274075,-0.03750628588983851,0.012121233753195959,0.013027319654967506,0.005458601705169208,4.3257608703584083e-4,-0.00732955308194061,-0.013936105179896074,-0.05286429075834498,0.03583445300921584,22.711363636363632
1999-12,-0.014429289484699126,0.03805319741404389,-0.007286977112077153,0.009873494374765812,-7.343843273730499e-4,-0.0018497780385740015,0.029999999999986926,0.13450000000000184,7.388963105183777e-4,0.0012798828182303268,0.10942077139468509,0.05722700577886286,0.02208527631176338,9.584508797555458e-4,-0.0025954624800981207,-449,0.44869999999999965,0.13709999999999978,-0.021700000000000053,0.027399999999999647,0.030781969447451374,0.006170074224894684,0.0024206314961654485,0.0022888808419070372,-0.001372824511700621,-0.0023604837316568705,-0.0010038672443197783,0.001081290090398923,-9.317859419333274e-5,0.0021743322371543528,0.01009611388076248,-0.19936440073604444,-0.007804147017845153,-0.014769348433832263,-0.007718694975411111,-0.005538783059794383,0.005104833714424828,0.10040160085133376,0.07633569701386644,0.004150199000581445,-0.019481543673538937,-0.01764192858239294,0.0018707912665034132,0.06666666666666687,-0.016636316352861003,-0.005063804694330902,-0.04274840621213549,120.9,118.3,115.3,111.1,102.6617,102.0788,102.2756,116.9,-0.26016644795109833,1,-0.007146394057926386,-0.011264568890203108,-0.020202707317519497,-0.011593930294596433,37391.214627788984,-0.1999999999999993,0.03602716906509329,-0.0038067223811122375,0.04056954087295139,-0.027310756932534375,0.005302857384195114,-0.010772096981911172,0.04357124829364034,0.0037004433937974923,0.10284560944516574,0.008446018142385547,0.0580033642800144,-0.00537175073523688,0.09153544405210035,-0.003261857321523287,0.009404646730778232,0.004336920956298229,0.04467656390034325,0.06195026982456042,0.004993775324058092,0.012853288987768607,0.09966432311294549,26.436666666666667
2000-01,0.04447641104133382,0.011411368503527086,-0.02313820632659258,-8.484072161234479e-4,0.0014644210972996063,0.005270814841532356,0.23000000000000398,0.3791999999999991,7.398210884073109e-4,-0.001767500744837669,-0.051398036416108184,-0.05154846525439538,-0.01298299998801511,-0.002816327318138079,0.0022309902229640244,451,-0.35919999999999996,0.1232000000000002,-0.10289999999999955,0.04459999999999997,0.018510912634880583,0.006518318696785208,0.004342270990268737,2.1280402462853232e-4,0.022118813096112078,9.274486399215576e-4,-2.778806963554814e-4,0.0041125722514498975,-0.013613313400766991,-0.001682593180724723,0.005913893213185695,-1.4545939312409928,-0.012496510364748303,-0.013673160011400398,-0.015137181191080984,-0.007609852809872919,0.004885170805660977,-0.0014438173906281548,0.0033823758473445764,0.0026326270544982933,0.0010148421523021867,-0.028679533927678358,0.0024889565459324525,0,-0.013126267914212675,-0.02571094895591864,0.026731674952642948,115.7,119.4,116.2,109.6,102.7114,101.9873,102.4568,117.6,-0.7361398470987051,1,-0.002279355750642864,-0.007296597642355351,0,-0.0011680882886189181,-532.4764244909748,-0.09999999999999964,-0.00255803020051637,0.015523942532469803,0.015611363474299367,0.01707716048401764,0.001968083609674487,0.08272355050860769,0.026770241064604683,0.0052192616803319325,-0.06163023774132981,-0.008779591708377055,-0.032711448010114275,0.013659765742517038,-0.015223175754245588,0.015014871718475042,0.0069750458981978625,0.01552884713927316,-0.020379314794929826,-0.03896790821640472,-0.010566884431009171,-0.002553007508637961,-0.08734057342411283,28.271904761904764
2000-02,-0.02421829720647395,0.011844122090263198,0.0116952756692843,-0.0026856688495175973,0.0066290580650552045,-0.004988860808749607,-0.20999999999999375,-0.038899999999999935,-0.001356156078380799,-0.006663457765961667,0.0897216326992627,-0.019111152887195004,-0.023660954326665262,0.0016355254328157542,-0.009770934151157817,-1028,0.2089000000000003,0.1618999999999997,0.19369999999999932,0.17840000000000034,0.013748724119747813,0.004992745717729008,0.0049371288727462215,-0.0019505819667084978,-0.025469708320320805,-0.003034882955232021,5.090195586676671e-4,0.0022400976350498425,0.013535391369030592,0.0012390410917442196,0.003421337638888744,1.9386210719389965,-0.010806656610618859,-0.014079380803325492,-0.006156152843146856,-0.0054008117648844944,-0.009561051053923464,-0.013943186619625791,-0.04368381518598863,-2.2384763779292882e-4,-0.014945670036297543,-0.006927781136146338,-0.0014926304158150994,0.22413793103448354,-0.005969198583836599,-0.007895452448381145,0.010365690235598635,115.9,117.9,118.4,109,102.9467,101968,102.6336,115.1,0.8019832174693695,0.9,-0.006165344019224861,-0.013470867873204284,-0.02061928720273576,-0.01051546168403128,-14123.767899434024,-0.20000000000000107,-0.007991576585977711,0.014247628847662952,0.011307269395066655,-0.011146613909174263,6.046918728754846e-4,0.06884515008923886,0.040671039730928005,0.0036818021579776428,-0.020074971612787706,-0.02024785448735944,-0.022007675619908795,-0.013298212138752596,-0.028570266013314694,-0.001660824054378729,-0.011985945167674927,0.0043982364223493775,0.0028080286705334245,-0.011594229460652805,-0.019567272441928907,0.0050720903089258584,0.1098938830354168,25.43380952380953
2000-03,0.03734829895101299,0.021145202373862304,0.02267011399847263,0.001391495615497007,0.02015514730407908,0.0015095673039393631,0.45000000000000284,-0.18019999999999925,0.0014633793032059472,0.004938243509571727,0.015322032363446425,0.09333419491418304,0.013470620137258749,-6.328760798854915e-4,0.01002446536017132,1161,0.23009999999999975,0.15609999999999946,3743.4632,0.2014999999999989,0.012532154491410097,0.004325105929346762,0.003912470464733531,0.0019933704347634418,0.0016442984004889638,-3.1978805358257034e-4,-6.392760639162276e-4,0.006805272761145176,-2.8350827259160383e-6,8.342964165546363e-4,0.005354612134491177,1.2938306885970405,-0.01151796029872365,-0.01701345102945062,-0.014361228763387857,-0.012656358255682676,-0.012591701776116793,0.0241298882625971,-0.021755870320179227,0.00173913875938414,-0.016349138001529262,-0.015585102415085317,-0.01000821514497463,0.1468298109010009,-0.006578058307476042,-0.016712902635681766,-0.04805186375908388,116.7,118.9,120.6,108.4,103235,102.0718,102.7939,112.8,-0.05574959096755938,1,-0.007492600796203064,-0.015668444800384762,-0.010471299867295336,-0.013263602641613303,-2531.929618673981,-0.09999999999999964,2.7090789256334347e-5,0.005204496107106493,-0.05857828724380454,0.015172520727601224,2.6409121657167134e-4,-0.1904204485339447,0.016172859245600968,0.002833308384894373,-0.01499130944957372,0.010275686823562502,0.03918044947689836,0.022977826721904293,0.02603791571178693,0.008199678361845208,0.014076679133702363,0.015415705358661214,-0.0012173620720368206,0.006090370387086708,0.00548137573302121,0.0075651180305209564,-0.017857617400006465,26.83
2000-04,0.01841379062964066,0.014945633329709551,-0.05522044319084074,0.003208747076943297,0.009196539108678792,0.0013656211981096789,-0.05000000000001137,5347.5509,-0.001398592277839228,0.011174938237005883,0.02251321963685271,-0.03054757339826608,-0.003967645875956549,9.482154670337195e-6,-0.008890213172980665,-1084,0.2017000000000002,0.09699999999999953,-3743.0747,0.14650000000000096,-0.006330194876508877,0.002542407233103283,0.006282965848642519,-1.6313907124754223e-4,0.0018091521237382224,-0.0031093226254261808,0.002121940729491456,7.649038448365175e-4,-0.0018463981703833454,-0.002002576380321308,-0.006567430295409515,0.7828455384769768,-0.016788481128147126,-0.02233018081713034,-0.014222995234828062,-0.01858564007985386,-0.012307766107428009,0.016852441575754717,0.05743341568123128,-0.0015175716638697878,-0.014362194299567754,-0.030877489614298426,6.895293467333444,3521.6290322580644,-0.02086701288773063,-0.050230539439736877,-0.026370596282299097,115.7,122.6,120.6,107.9,103.4753,102.2206,102.92,110.7,-0.9016437966727904,1,-0.006359339494061089,3.846874546020729e-5,-0.010582109330536937,-0.011445226549740894,10012.099089125986,-0.1999999999999993,0.016290803493387074,0.0197362072482985,0.055673207305504846,0.008961135773930096,0.0022270434612448042,-0.007954825284501865,0.010638398205055744,0.0032227522022427735,0.0341884077606025,-0.0019398950394950987,0.007387740538596255,-0.006248595332976947,0.007303297838622491,-0.004716555747120488,0.0017661531438522005,0.0042484848882082815,0.023443322703227132,0.013745528415286756,-0.0057289174729096,0.0031898990277756667,-0.025179217449801783,29.653888888888893
2000-05,0.05117464341557465,0.03740033178173974,0.007943551713573527,0.00583312473394848,0.004356428154723702,-0.009227602778087984,0.6200000000000045,-5347.4986,6.893318884291233e-4,0.007596909339259383,0.006777727832121272,-0.020730474495154638,0.006624827757983454,0.002708041809889039,0.008874267230254418,1051,0.37229999999999963,0.4840000000000009,0.4366999999999992,0.46119999999999983,0.010979303593231293,0.0056242363683605134,0.00500497647618392,8.361058288715029e-4,2.904278034288055e-4,-8.520262085580654e-4,-0.001096097374412075,0.0019724612270533015,0.0023516091199295985,0.001830290259862366,-7.812764539325556e-4,-1.8878995361359898,-0.01606805688176216,-0.025427303281828628,-0.010068707323178216,0.004047674029418857,0.012549875994331217,0.08830804815761883,0.10822317162496198,0.0011300217138625612,-0.018484319472728217,0.038271371330389214,-6.907373429553454,-3521.25,0.005818962173024911,0.023712226938287118,-0.018484441241097826,115.2,119.5,122.4,110.9,103668,102.3095,103.0063,114.5,1.4092174917746236,1,-0.011047035455616694,-0.011569493461566438,-0.010695289116747997,-0.010841861576563971,9512.285300332995,-0.20000000000000107,-0.0061504551980480215,0.00433974555860317,0.05762115338434448,-0.08100871129519405,0.003932847516781912,0.2198594761130197,0.0598981415810691,0.00380883809616428,0.03053240028994253,0.038757201470664526,0.005635284244704941,0.04686677411836726,0.06887423407746773,-0.006971137751438761,-0.02156758653420976,0.005525738877198982,0.041423546537789235,0.039329699871981205,0.041621269318398824,0.028140685939060717,0.03842444419982227,23.764545454545456
2000-06,-0.021758744245229167,-0.002310240729237023,0.04203544871077547,0.006889799119575102,-0.002509246561842815,1.6240585041593647e-4,-0.14000000000001478,-0.17140000000000022,0.0013999204977031,-0.0019365267591711088,0.009112043982263174,0.024354327779290585,-0.00612878854027521,-0.0055245306335116595,0.010590175783123712,851,0.20700000000000074,0.11639999999999961,0.13970000000000127,0.1372,0.020195920078530882,0.005421925047564002,0.00427121552173837,0.0014278589719776136,0.0010964577806991116,0.00226585568323312,0.001338188898094117,0.0017157061936012852,-3.5886290788056385e-4,0.0013785489394404493,0.011603694790493613,-1.440534297806039,-0.015468458553286268,-0.017840702248635765,-0.012376161153470733,-0.004500411559330786,0.004039471886104096,-0.1742873316010467,-0.17270742590765842,0.002756868570851445,0.03545952806282848,0.012438413322566344,-0.008948033626314744,0.36666666666666625,0.0451172569995702,0.026832300677141513,0.02635967508382908,116.9,121.1,125.1,113.9,103794,102.3428,103.0558,118.8,-0.4699266514066456,1,-0.009634911314707395,-0.0157438536454535,-0.010810916104215806,-0.01290580939930841,-19415.136005662964,-0.1999999999999993,0.009963758964083524,-6.432133762590553e-4,-0.052492401249963905,0.07027314119728523,0.005384427158902305,0.06339920839961,-0.04937172859408179,0.0045559768005984935,-0.059922801187092034,-0.0691480159906579,-0.07495377810978798,-0.029533352392453693,-0.08340581733981711,-3.5871463094139244e-4,0.002418628844216286,0.0026436576783703813,-0.09430275225008522,-0.08101298092709452,-0.06509506022401812,-0.05178734528137863,0.024241482153973593,22.140909090909087
2000-07,0.010025400514042104,0.028001505056700182,-0.035452654457220234,0.009525303178591571,0.010421567763359008,0.0043559979827332285,-0.13999999999998636,0.08190000000000008,4.031367728636326e-4,0.00823725778886164,0.01606151024149227,-0.015757709712712398,0.0013040683592411284,0.002603099815010168,-0.01155418378260542,-943,0.037499999999999645,0.14010000000000034,0.08119999999999905,0.15580000000000016,0.0061736038168644924,0.0030425087828396258,0.004790031906791725,9.567208374843261e-4,-0.0022801516392751964,1.3145426252059167e-4,0.0010524466172112668,0.0032042886275078786,5.295504866502654e-4,4.141192075506339e-4,0.0024090926280200264,-1.4434772328909844,-0.017126133558905465,-0.017559587503960472,-0.0058658826359039296,-0.005964076119823858,0.006307539133487694,0.07252597303431596,0.02316848608103772,0.0014227350521576199,-0.006414054321433937,-0.03266739383165246,-0.0063762171392760525,0.13333333333333375,-0.009949695196179997,-0.033302721180922534,0.006729367304434852,116.7,122.8,122.2,112.4,103.7914,102.2933,103.0614,115.1,0.07395862572296075,0.9,-0.00931197065461653,-0.006434126916358807,-0.010929070532190277,-0.012417067613798238,16397.489744700957,-0.09999999999999964,0.009972555065340671,0.002248605997419162,-0.030605866259204362,0.004627318318874529,0.00345311500764911,-0.22171961309402155,0.008688151957637835,0.002131650555271314,0.03840695980969855,0.04082765823774448,0.08846046374451344,-0.003559692282653515,0.02970281707936895,-0.006241541400767936,0.0031363167082609777,0.006218165299948453,0.038151799972728995,0.04274861894739779,0.03963092741684182,0.030070018225757167,-0.019629091503987617,22.360476190476188
2000-08,0.002893416632446133,0.024691605999635158,0.024953297020630316,0.0025506319380870224,0.007157923675739752,0.0023433558952561384,-0.15000000000000568,-0.044200000000000905,5.325753287825918e-4,-0.004398969712409162,0.012595217385280577,0.060261614682765696,-2.938498766962283e-4,-0.0012479062445152067,-0.0053031287637050895,-632,0.16659999999999986,0.14340000000000064,0.19420000000000037,5006.1631,0.0016007659554144738,0.004665790835045591,0.003085969279921663,0.0022472633754979654,0.006217725116193229,7.125868529023194e-6,0.001131794356632021,6.624183696066765e-4,-0.0012985949534778385,5.231200268669411e-4,-0.002829305539228777,-1.9353320766059596,-0.010266840283929213,-0.0159445245038512,-0.007590311866577437,0.0033615908125099736,-0.00798693981330878,0.0030869775071913352,0.005405239076594626,0.0018889136666304651,-0.027694487315972793,-0.041804693919206326,0.0013559324111357407,0,-0.025917200047446576,-0.03714130138312988,-0.0364589715412027,117.9,122.9,122.2,114.5,103.7367,102069,103.0289,116.9,0.04739711165781291,0.9,-0.012046889646624592,0.014265677782256958,-0.011049836186584727,-0.007369600539412602,-4076.137020000955,-0.09999999999999964,-0.009491298558961248,0.009555341170054632,-0.029973350008713595,-0.058428977624757295,0.0026599648560008404,0.326826771770508,0.025620530325348057,0.004377903687815099,-0.013019705282976801,-0.016473004694674387,-0.10085148512676412,0.053653083475623475,-0.027991116643390157,0.02368093662561499,0.017372170411014132,0.002048852762000841,0.005053022786065675,-0.01047548862908787,-0.014862373864733769,0.0065452184235743616,-0.06394872460027345,19.56173913043478
2000-09,0.02951499139881264,0.02097980748625261,-0.014859827286477056,0.006975356437155966,0.0060003123930272295,-0.004963913209323323,0.3200000000000074,0.05790000000000095,0.0012049629410402218,-0.010752873693488318,-0.05553596689410867,-0.05423798659557022,-0.0028069344781851413,0.0032650041487443104,0.004622425027733357,548,0.12339999999999929,-0.02919999999999945,0.07569999999999943,27,0.036396675112764676,0.0072129450203224366,0.0033349136058928863,0.0017058188475429503,-0.0021202835270237586,0.001086417028657749,6.947646468953295e-4,0.006171641195121147,0.001001059089901446,0.0011863791493258447,0.011392964953019558,-0.888757454482004,-0.018699636477180093,-0.025333594849049845,-0.015575945855953677,-0.017007729931084015,-0.02186090304390831,-0.026433038249485286,-0.02888489476611511,0.0038631822233083923,-0.020458978735152122,0.004328189299728891,6.89096784589888,0.25,0.0010371822501530903,-0.015958688526312825,-0.04873390552284729,118.3,122.9,122,115.8,103.6429,101.8989,102.9691,117.7,-0.3298285805987775,1,-0.011993777744674361,-0.002571961171101478,-0.01117330059812538,-0.018440219442448225,-16962.218820812006,-0.20000000000000107,9.681881039096396e-4,0.0035106545107108644,-0.046385704383347104,0.09555851498963364,0.00339446397957488,-0.2105380448350278,0.03805256453579453,0.003818818759901532,0.003388509910774218,0.01835177879259131,0.12922848281620336,-0.03758966262645558,0.008233554805827659,-0.020150413902350728,-0.01963115342775268,0.0058286360826542705,0.012261988481712116,0.013764302208071122,0.018051186522840545,-7.813153782141313e-4,-0.06831924397747713,20.102857142857147
2000-10,-0.004229122690436071,0.02294284872070307,-0.029338770725750862,0.0047873320575089195,0.00046394989052700453,0.003219255490213513,0.2599999999999909,-0.06670000000000087,0.0011651538688894902,0.021712373780466976,0.02068761144732889,-0.004236556346073783,0.006652037727006288,-5.859999909656466e-4,-0.0027228138673756064,-298,0.15629999999999988,-8.000000000008001e-4,0.18850000000000122,-5032.8967,0.02396532449820654,0.007269464642260637,0.006271708959242339,0.0013578553913990987,-0.001401305278275089,0.0012638914131199996,0.001787227009954151,0.004149863359952377,-0.0028199506949970754,0.0010893009407846321,-0.0033408926724147747,-1.2306680034620285,-0.02173788416905964,-0.029886919605955242,-0.008062869965010933,-0.004388987823153556,-0.007558166151216739,0.0024863820410319093,-0.01931959435849251,-2.64946753212314e-4,-0.011363758650315248,-0.023846251654975836,-0.0019704439872993973,0.20967741935484074,-0.030744405981655676,-0.040513048143758695,-0.003981710937122962,116.5,122.9,120.4,114.9,103.4632,102014,102.87579999999998,118,0.27108112631959047,1,-0.013971830779588856,-0.0077575210624623026,-0.011299555253933224,-0.017897629421725014,-6140.522904049023,-0.09999999999999964,-0.004434203126765013,-3.507018159272235e-4,0.02697934827242854,-0.02468999991457288,0.00489992478895207,0.05909180050423979,-0.0048820275973087135,0.006096407943462445,0.010788527500351641,0.004931017421684558,-0.05236583507390602,0.017892328540644264,0.015764705838072324,0.010106476618649829,0.016123722265118268,0.009412886890543426,6.783377264145685e-4,0.0042424215803968934,0.00475667253969192,0.043611740772506735,-0.017937700686667224,26.82
2000-11,0.04822725255575122,-0.0014496425652765765,0.04183630598414467,0.007944934704513074,0.0037393697160919004,-0.002817010920644236,-0.14000000000000057,-0.06939999999999902,0.0016528043598471598,-1.3305854603817835e-4,-0.07623553941549588,-0.082121035794259,-0.010434834679578842,0.0011940283479390246,0.0011938832048361547,134,0.07089999999999996,-0.025100000000000122,5086.9587,0.027499999999999858,0.015120875169336578,0.005646202855903226,8.274809496020552e-4,0.0023154446402608997,7.529862142421351e-4,0.0013658285099173995,-6.937241873865574e-4,0.002576239539126668,0.002649005154030881,0.0018196982335618728,0.007918729602586438,-1.542359691775971,-0.014082696269985817,-0.015745845525218627,-0.0030202251965238958,-0.00699026165873029,-0.023185715922942052,0.033024330600652796,0.07811721654241399,0.00363799259837716,0.007774577547129624,0.0371682414758161,-6.915344822094537,0.040322580645159256,0.018593145652757603,0.03122878178660629,0.005591412416859676,114.5,121.9,118.7,113.9,103.1163,102.2487,102.7404,119.9,0.16185759773759933,0.9,-0.018668859631302936,-0.011977312356867387,0,-0.02479633291006067,6341.995562844037,-0.09999999999999964,-0.0012746924730731024,9.240865803583631e-5,0.015775925618605413,-0.0026501485158654248,0.005173010112871523,0.07597781731206554,-0.01644773920902587,0.0023569849119073893,0.032608884091835044,7.894359320896882e-4,-0.0065341688740927495,-0.005635684850852307,-0.012914661041516062,2.8515757515101825e-4,-0.0012204212208590803,0.004495324486705421,0.00891188131775511,0.015752467026190153,0.0017140284654759697,0.00775332390189476,-0.06062462181643502,24.646363636363628
2000-12,0.005506238920819584,0.03925656031032432,0.011720495915131579,0.006822570092893443,0.007200210730639256,8.130510699704274e-4,0.29999999999999716,-0.24289999999999967,4.862341707827511e-4,0.01579321193478922,-1.3852708167760852e-4,0.0048824617605376375,0.0059572069517308535,-0.005283717506808117,-2.6198337626581747e-4,-43,0.02340000000000142,-0.31240000000000023,-5087.0608,-0.21109999999999918,-0.04261454005468934,-0.00463679765374625,0.0035357428897615506,0.0012870045364490323,3.045676079516113e-5,-4.833090907681026e-4,0.0033249363910652363,0.004407628799279806,-2.119269546962954e-4,8.175070350517899e-4,-0.005847500412830442,-1.900804512061029,-0.012965180962689615,-0.010039541763784854,-0.007100664132002166,-0.00585285363854382,0.03211682279968464,0.02088873746761255,-0.04674858219925415,-6.530450289039536e-4,0.03665900579468495,0.043166906615069944,0.00903491489020758,0,0.02147041224258528,0.0690696380781686,0.07586036492378412,114.4,118.9,114.6,114.4,102.6327,102.5207,102.5594,118.7,0.011208237167578794,0.9,-0.012012149661197569,-0.015544836671178786,-0.011428695823623158,-0.0021942407190795876,30544.314409111976,-0.09999999999999964,0.04414220219577736,0.006878973453593673,-0.03434483324526205,0.054772039635759384,0.0017478556107137777,-0.3650981817637442,-0.021794659827420126,0.0013806343548994349,0.0653814370410748,0.017476563478519225,0.003661182461020651,0.05920766568674107,0.015204097717298914,-0.05383400295082463,-0.03197591712629766,0.00913486364777949,0.006147823000199004,0.03424616695909943,0.019226443574245522,-0.004216408953479522,0.07613513684549078,24.198947368421052
2001-01,-0.05829565107585566,-0.09228327540739656,-0.011570178535110998,0.020236639262950717,0.020056422716002942,0.03188268652811033,-0.20999999999999375,-0.0979000000000001,0.0012356242391238226,-0.018730861838706758,0.012087355239906117,0.034864188429054366,0.003970944381778807,0.004091727565814551,-2.2124065769979495e-4,13,-0.14340000000000153,-0.3072999999999988,-0.16850000000000076,-0.24440000000000062,-0.027095846551519642,-9.737325163463595e-4,0.003199938022442339,0.0012843752680788967,0.01027346953135666,-5.99104828167718e-4,8.245551547467755e-4,0.004128924526026978,-0.00843539267257043,4.324837468265841e-4,-0.01398031868533156,-1.1036749791250031,-0.0114934293177118,-0.018125525008509058,-0.007570058539869251,-0.002397529472945692,-0.0066783203738456365,-0.07886034158257349,-0.02498402642362585,-0.0018538098990887875,0.03998442215065445,-7.879938800953168e-4,0.004585060760650517,0,0.03426013235202541,-0.0012904615190117846,0.08531195811334324,112.9,116.5,113.4,113.6,102.2796,102.6215,102.3328,117.6,-0.33390144749517736,0.8,-0.015734221082366773,-0.002194548262457019,-0.01156082240107592,-0.013909078100558858,-27930.192889115016,-0.10000000000000142,0.00961474307833221,0.012602780526334456,0.02219753278926362,-0.054380767176775535,0.005216457773800975,0.1634706465334128,-0.032733327243755106,0.0017518048737850123,-0.07921083486937697,-0.037173943688186384,-0.03412772222189453,-0.04335581498799357,0.007718422972348371,0.05094886845795088,0.02037814991717468,0.023399696051446206,-0.012388646393990399,-0.04523042861959947,-0.04289878666361702,0.0037869667019485576,0.012077441489772855,24.40863636363636
2001-02,0.04741821197022844,0.02709484698581832,-0.018937823993372405,-4.788797314372317e-4,0.006333870596593627,-0.028467709220281634,0.06999999999999318,-0.010200000000000209,1.786355231612191e-4,0.006282595556821313,-0.11114621689906912,-0.09561008501182044,0.0020764089949647513,-3.278422419032978e-4,-0.001771719083887291,-233,-0.005299999999998306,0.017699999999999605,-0.014900000000000801,-0.008900000000000574,0.004013152385293317,0.001070062061303112,7.418397252036968e-4,-3.5994848832388016e-4,-0.0065280748327278815,-0.0016544467840118315,-0.0029968622196738792,0.004451958097338782,0.008070367074309637,7.386937084303824e-4,0.004303956125453645,-4.1802701924819985,-0.008389335644469753,-0.01480222140614984,-0.003365682422280969,-0.0013968671731507953,0.01358565830598124,0.07332473686535934,0.06520922917381,0.0011517024205449644,-0.008360714982697637,0.01401908745318936,0.007422392302405212,0,6.906494244767108,-0.004854116645180678,-0.022987395765150076,112.6,117.2,113.7,112.2,102.0232,102462,102.0568,118.7,0.33766854568524574,0.9,-0.016613227633520466,-0.007381338902145984,0,-0.006224247485601353,25681.568927632004,0,-0.011421077015704384,0.0058156369828648025,-0.03799280594153309,0.03685324173065574,0.004954686449878842,-0.05527977342268864,0.0017497817237872582,0.0023206731142400017,0.0021488351187874954,0.025474203148871055,0.05986511753145507,0.008959046768782564,0.02151623442497641,-0.014258693920684351,0.016529933383021778,-0.006010600524541054,0.00876118306101592,0.008923742813025548,0.0259041162612359,-0.003688160130243645,-0.12063824835571557,20.482999999999997
2001-03,-0.03286693626730752,0.006397043333969066,0.014992323262868368,0.004636774711720193,0.0030216977264370115,9.889212949278914e-4,-0.6799999999999926,-0.09800000000000075,5.584205936353115e-4,0.0030928501814138087,-0.0353651993983366,-0.06544627750947818,-0.021511511849810816,-7.480044019931853e-4,-0.0025614165364480357,-314,-0.0235000000000003,-0.12019999999999964,-0.04719999999999924,-0.08949999999999925,-0.015111456429601766,-7.787495638229558e-4,-3.6188858840269233e-05,0.0036552181404285733,-0.002775241208189172,6.639238601318098e-4,-0.002922571814160335,0.003253077062289833,-9.283090109679648e-5,2.623051072490057e-4,-0.002033573278719558,-3.1753106339530177,-0.015982789018613275,-0.014318432881152532,-0.01054046041630663,0.0018342823216173088,0.008082236579943114,-0.011384615166585732,-0.011300362027879984,0.0016359532260219467,0.0027088052680870334,-0.01760872444719791,-0.009450326141020926,0,-6.915434531381386,-0.04602582239528212,0.029899656120062623,113.4,115.6,112.1,112.4,101.6775,102.1525,101.7339,117.3,-0.059776108679813866,0.6,-0.017479914833415933,0.007635292225206314,-0.011696039763191113,-0.007859381789851128,9290.989343244,0,-0.0011540217242078654,-0.0038119773753066966,0.037614851535645144,2.0494952108762732e-5,0.006693594781628676,-0.06825501068212647,-0.00701757265864611,0.0014624045380902118,0.008572844975130778,0.008317310252908605,-0.04249015744543172,-0.021486717579596082,-0.025714928672265103,0.020915280899541422,-0.007288562414287547,-0.005673211229257014,-0.004999501309547405,0.006750627592775338,0.005880360406940177,9.086551924832875e-4,-0.08721661044340356,24.807727272727263
